"","TeamID","TeamScore","FGM","FGA","FGM3","FGA3","FTM","FTA","OR","DR","Ast","TO","Stl","Blk","PF","Outcome"
"2166",1385,65,22,69,8,31,13,23,16,27,9,16,11,1,22,"L"
"2167",1300,74,24,57,9,21,17,21,15,23,17,9,0,2,20,"L"
"2168",1308,77,25,51,7,25,20,27,11,28,14,16,6,2,19,"L"
"2169",1393,69,21,51,12,29,15,18,11,17,12,13,5,4,14,"L"
"2170",1305,61,19,55,5,24,18,25,19,21,4,14,7,5,21,"L"
"2171",1436,69,23,53,16,32,7,13,7,26,9,16,2,3,27,"L"
"2172",1192,49,15,50,6,21,13,23,10,20,8,17,7,4,14,"L"
"2173",1318,53,16,57,6,28,15,20,9,18,7,10,8,3,12,"L"
"2174",1101,44,17,53,5,23,5,10,3,14,9,10,9,3,16,"L"
"2175",1463,74,27,72,8,37,12,15,12,26,8,9,5,5,16,"L"
"2176",1125,77,27,65,9,28,14,20,10,27,14,5,2,4,16,"L"
"2177",1285,55,20,60,6,24,9,13,8,22,10,10,8,3,19,"L"
"2178",1133,65,22,52,9,21,12,18,3,23,12,10,3,3,22,"L"
"2179",1257,76,26,59,9,26,15,17,9,26,16,5,2,0,22,"L"
"2180",1266,64,24,74,8,31,8,12,19,25,6,12,9,5,20,"L"
"2181",1330,48,18,67,6,25,6,6,13,28,4,9,7,5,20,"L"
"2182",1388,57,23,55,8,22,3,6,10,23,9,8,3,3,13,"L"
"2183",1371,68,25,62,9,27,9,15,11,21,12,13,4,3,19,"L"
"2184",1113,74,26,60,3,22,19,20,6,20,12,11,9,4,22,"L"
"2185",1295,62,21,58,8,29,12,14,6,28,7,13,1,2,17,"L"
"2186",1209,55,18,60,6,23,13,17,7,20,5,7,6,1,11,"L"
"2187",1153,72,28,65,6,27,10,14,12,20,9,7,4,2,18,"L"
"2188",1280,76,25,52,8,22,18,23,8,24,11,12,7,8,22,"L"
"2189",1233,73,22,55,15,41,14,15,2,24,11,12,6,1,14,"L"
"2190",1235,59,23,53,6,22,7,10,6,25,9,12,9,2,15,"L"
"2191",1279,72,29,62,11,31,3,4,8,22,16,11,1,2,24,"L"
"2192",1458,54,20,60,6,30,8,13,16,19,9,13,8,1,15,"L"
"2193",1159,70,25,56,15,29,5,6,8,23,10,13,3,1,15,"L"
"2194",1297,57,23,62,5,22,6,8,12,27,11,17,6,3,17,"L"
"2195",1243,64,22,59,8,27,12,15,13,21,10,13,5,1,18,"L"
"2196",1433,58,19,61,6,26,14,17,13,21,6,12,8,3,16,"L"
"2197",1205,56,22,50,9,23,3,4,5,16,10,16,5,2,16,"L"
"2198",1387,52,19,52,4,23,10,16,11,25,6,18,6,4,23,"L"
"2199",1429,61,19,54,7,20,16,20,15,20,13,21,3,4,18,"L"
"2200",1242,75,27,59,6,19,15,18,13,25,13,16,4,1,17,"L"
"2201",1293,62,20,61,7,18,15,21,13,20,7,13,8,2,8,"L"
"2202",1124,71,25,60,4,21,17,22,12,15,10,10,6,3,20,"L"
"2203",1459,56,21,56,8,27,6,9,9,21,10,9,3,2,17,"L"
"2204",1268,67,21,63,9,28,16,23,14,28,12,12,6,7,13,"L"
"2205",1196,49,19,55,9,26,2,2,5,24,11,9,5,0,13,"L"
"2206",1278,50,18,59,2,22,12,14,7,12,7,6,10,1,13,"L"
"2207",1437,61,20,58,11,38,10,11,9,15,7,10,7,0,15,"L"
"2208",1416,76,26,54,9,18,15,20,7,27,16,11,5,5,16,"L"
"2209",1326,59,19,49,10,29,11,16,6,25,12,14,4,0,20,"L"
"2210",1449,59,23,60,9,29,4,10,8,16,8,12,7,6,10,"L"
"2211",1414,54,20,51,5,18,9,13,13,21,6,15,2,3,12,"L"
"2212",1234,77,23,59,7,21,24,32,13,21,8,12,6,3,21,"L"
"2213",1138,58,19,52,9,27,11,22,13,19,11,16,7,1,22,"L"
"2214",1328,51,19,52,8,22,5,6,6,23,9,7,3,1,10,"L"
"2215",1251,58,18,47,10,31,12,14,4,29,11,12,2,4,15,"L"
"2216",1199,58,24,61,3,20,7,11,7,29,10,14,9,6,20,"L"
"2217",1397,94,34,68,12,24,14,28,11,27,16,7,5,5,26,"L"
"2218",1276,44,16,49,1,19,11,17,9,26,9,14,5,2,13,"L"
"2219",1332,49,17,45,9,25,6,8,6,25,8,11,5,1,14,"L"
"2220",1314,80,28,65,7,28,17,22,14,26,16,14,7,2,16,"L"
"2221",1439,73,25,62,9,26,14,18,17,19,19,11,4,3,15,"L"
"2222",1222,58,21,53,7,20,9,12,7,14,11,7,6,1,23,"L"
"2223",1261,63,24,61,6,21,9,14,14,20,8,9,4,0,10,"L"
"2224",1211,69,25,59,7,26,12,16,12,25,15,16,8,4,16,"L"
"2225",1345,75,27,55,14,32,7,10,8,23,9,9,1,5,17,"L"
"2226",1246,71,27,61,5,21,12,21,11,30,14,14,5,5,19,"L"
"2227",1181,67,26,57,7,21,8,13,13,29,14,17,4,9,9,"L"
"2228",1277,51,15,47,7,24,14,18,8,28,6,11,1,2,15,"L"
"2229",1120,62,21,55,9,31,11,14,9,24,9,5,3,3,12,"L"
"2230",1403,77,27,63,10,30,13,15,9,23,9,8,6,3,18,"L"
